 * Audi & Wapstra NPA595 (1995) 409:
 * M(Z,A) [MeV] = A*u + D(Z,A) where u is
  931.493835 MeV
 * B(Z,A) = Z*D(H) + N*D(n) - D(Z,A)
 *  Z    A      M(MeV)       D(MeV)       B(MeV)
   19   45   41880.6172    -36.60541    384.95038
   19   46   42813.2969    -35.41956    391.83588
   19   47   43744.5117    -35.69855    400.18622
   19   48   44679.5820    -32.12207    404.68109
   19   49   45612.8789    -30.31903    410.94940
   19   50   46549.3398    -25.35193    414.05365
   19   51   47484.1836    -22.00201    418.77509
   19   52   48421.4805    -16.19897    421.04340
   19   53   49357.1758    -11.99750    424.91327
   19   54   50295.2656     -5.40149    426.38861
   19   55   51231.8906     -0.27032    429.32880
   20   34   31683.9414     13.15100    245.62671
   20   35   32606.8867      4.60248    262.24658
   20   36   33527.3398     -6.43823    281.35864
   20   37   34452.1094    -13.16254    296.15430
   20   38   35374.7070    -22.05872    313.12183
   20   39   36300.9844    -27.27521    326.40967
   20   40   37224.9062    -34.84717    342.05298
   20   41   38156.1094    -35.13788    350.41504
   20   42   39084.1953    -38.54578    361.89429
   20   43   40015.8281    -38.40680    369.82666
   20   44   40944.2617    -41.46704    380.95825
   20   45   41876.4141    -40.80853    388.37109
   20   46   42805.5820    -43.13440    398.76831
   20   47   43737.8711    -42.33917    406.04443
   20   48   44667.4883    -44.21582    415.99243
   20   49   45601.9062    -41.29169    421.13965
   20   50   46535.1211    -39.57068    427.48999
   20   51   47470.3203    -35.86530    431.85596
   20   52   48405.1680    -32.51147    436.57349
   20   53   49341.2773    -27.89594    440.02930
   20   54   50276.7734    -23.89368    444.09839
   20   55   51214.0430    -18.11798    446.39404
   20   56   52150.2109    -13.44385    449.79126
   20   57   53088.0273     -7.12128    451.54004
   21   36   33547.6758     13.89771    260.24030
   21   37   34468.1133      2.84137    279.36798
   21   38   35391.8320     -4.93372    295.21442
   21   39   36314.0938    -14.16583    312.51788
   21   40   37239.2305    -20.52295    326.94635
   21   41   38162.6055    -28.64178    343.13654
   21   42   39090.6172    -32.12390    354.69000
   21   43   40018.0469    -36.18805    366.82550
   21   44   40947.9141    -37.81470    376.52350
   21   45   41876.1562    -41.06635    387.84650
   21   46   42806.9609    -41.75549    396.60699
   21   47   43735.8789    -44.33136    407.25421
   21   48   44667.2070    -44.49707    415.49127
   21   49   45596.6445    -46.55341    425.61896
   21   50   46530.1523    -44.53943    431.67633
   21   51   47462.9648    -43.22076    438.42902
   21   52   48397.3242    -40.35522    443.63483
   21   53   49331.5508    -37.62250    448.97345
   21   54   50266.4492    -34.21790    453.64020
   21   55   51202.5781    -29.58282    457.07648
   21   56   52138.3828    -25.27197    460.83698
   21   57   53074.4609    -20.68768    464.32404
   21   58   54011.4688    -15.17371    466.88141
   21   59   54948.0938    -10.04254    469.82159
   21   60   55885.6328     -3.99731    471.84772
   22   38   35405.8672      9.10144    280.39685
   22   39   36329.7578      1.49823    296.07141
   22   40   37250.9023     -8.85107    314.49207
   22   41   38175.5469    -15.70038    329.41272
   22   42   39097.6172    -25.12390    346.90759
   22   43   40024.9141    -29.32086    359.17590
