37 91 57 145
42 106 52 132
41 101 53 137
42 106 52 132
42 105 52 132
41 105 53 134
40 103 54 135
39 99 55 139
38 96 56 141
38 97 56 142
41 103 53 135
40 100 54 139
40 101 54 136
39 102 55 138
40 102 54 137
43 106 51 132
41 101 53 136
39 97 55 140
42 107 52 132
35 91 59 149
41 104 53 134
38 98 56 140
35 91 59 148
39 100 55 138
38 96 56 144
42 106 52 133
41 105 53 133
38 98 56 142
38 94 56 143
38 96 56 143
39 101 55 138
35 93 59 146
39 100 55 138
40 102 54 136
37 92 57 145
41 105 53 134
40 102 54 135
37 95 57 144
41 103 53 135
41 102 53 134
38 97 56 142
39 99 55 139
37 93 57 144
42 104 52 134
39 98 55 138
41 103 53 134
38 94 56 143
38 98 56 141
41 101 53 137
41 103 53 135
37 91 57 147
39 101 55 138
36 92 58 146
41 105 53 135
43 108 51 131
40 101 54 138
42 104 52 135
40 100 54 139
41 104 53 134
39 98 55 141
39 98 55 141
37 95 57 144
36 93 58 146
36 91 58 146
43 109 51 128
40 101 54 136
34 87 60 152
40 100 54 138
42 105 52 133
43 106 51 131
39 98 55 139
42 104 52 134
33 83 61 155
41 103 53 134
41 102 53 135
42 104 52 134
40 101 54 137
35 89 59 149
36 93 58 147
38 94 56 142
41 105 53 133
41 105 53 134
37 91 57 145
38 96 56 141
43 107 51 133
40 99 54 138
38 93 56 145
40 102 54 138
35 89 59 151
42 106 52 133
38 97 56 140
39 98 55 140
38 99 56 139
37 96 57 144
43 108 51 131
37 94 57 143
39 99 55 139
38 96 56 141
42 103 52 136
38 97 56 140
38 93 56 145
40 100 54 137
39 97 55 141
40 100 54 137
41 102 53 135
40 102 54 137
43 110 51 130
42 103 52 136
41 103 53 135
38 96 56 141
37 94 57 145
41 103 53 134
41 103 53 134
33 83 61 155
40 99 54 139
36 88 58 150
41 106 53 134
37 95 57 144
40 101 54 137
36 94 58 144
39 101 55 136
42 106 52 131
37 94 57 143
40 99 54 138
40 99 54 138
41 103 53 135
43 104 51 133
39 99 55 141
33 84 61 155
43 107 51 131
42 106 52 131
39 99 55 140
38 98 56 140
37 92 57 145
36 94 58 146
38 97 56 141
43 105 51 132
37 92 57 146
36 90 58 147
39 98 55 140
38 93 56 144
40 103 54 136
38 99 56 139
40 103 54 136
39 102 55 137
42 104 52 134
39 96 55 141
39 101 55 137
40 102 54 136
38 95 56 143
41 99 53 140
41 102 53 136
39 95 55 143
42 102 52 134
36 92 58 146
41 105 53 136
41 103 53 136
37 94 57 146
38 100 56 141
42 109 52 130
36 94 58 145
41 101 53 138
43 105 51 132
40 99 54 138
35 89 59 149
43 107 51 131
37 95 57 144
41 102 53 137
42 107 52 130
40 102 54 138
39 97 55 140
42 107 52 131
38 97 56 142
35 92 59 147
37 96 57 142
35 85 59 152
41 106 53 133
38 94 56 143
39 101 55 137
34 90 60 150
37 93 57 145
40 102 54 137
42 104 52 134
39 94 55 143
39 98 55 139
40 102 54 137
37 95 57 144
41 103 53 135
41 105 53 134
39 102 55 137
43 107 51 131
40 101 54 138
37 91 57 147
38 96 56 141
39 98 55 138
38 99 56 138
39 98 55 138
43 108 51 130
43 107 51 131
41 103 53 135
42 106 52 133
41 100 53 138
37 91 57 146
41 101 53 136
40 102 54 135
42 106 52 131
40 96 54 140
35 89 59 149
41 103 53 136
38 98 56 142
42 105 52 134
41 101 53 138
41 105 53 134
38 94 56 145
39 98 55 139
39 98 55 139
40 100 54 137
38 97 56 144
42 104 52 136
37 92 57 146
40 102 54 136
42 105 52 132
42 106 52 132
39 100 55 139
39 96 55 140
41 104 53 134
38 95 56 140
36 93 58 146
36 89 58 147
37 92 57 146
39 97 55 140
38 96 56 142
38 95 56 142
38 96 56 142
37 94 57 145
37 94 57 145
36 92 58 145
40 101 54 135
41 104 53 135
40 100 54 138
38 94 56 144
40 102 54 137
42 105 52 134
37 91 57 145
43 106 51 133
38 94 56 143
39 103 55 136
37 97 57 140
41 102 53 135
43 108 51 131
38 95 56 142
40 103 54 136
35 93 59 147
40 101 54 138
42 104 52 134
43 106 51 132
42 105 52 134
35 88 59 151
41 103 53 136
40 99 54 139
42 102 52 137
38 93 56 144
36 91 58 146
41 105 53 134
40 100 54 138
44 110 50 129
38 95 56 143
41 103 53 135
41 106 53 135
43 109 51 128
40 99 54 137
41 102 53 137
38 98 56 140
41 104 53 135
32 84 62 154
41 103 53 134
36 92 58 144
41 103 53 134
39 95 55 141
40 100 54 139
40 100 54 139
42 103 52 134
40 99 54 139
43 105 51 132
35 93 59 147
42 101 52 138
41 106 53 133
42 106 52 132
42 105 52 133
34 88 60 151
41 104 53 135
42 106 52 133
38 94 56 144
38 94 56 144
36 90 58 147
44 109 50 129
36 92 58 145
39 101 55 139
43 107 51 132
39 101 55 137
38 98 56 140
42 106 52 132
39 98 55 140
42 110 52 131
41 106 53 133
41 103 53 135
43 106 51 131
40 95 54 143
39 101 55 138
40 101 54 136
35 88 59 151
38 99 56 139
43 106 51 131
36 92 58 146
40 102 54 137
41 101 53 137
40 99 54 138
37 93 57 146
37 95 57 142
44 111 50 129
38 96 56 141
37 95 57 143
42 107 52 131
44 108 50 128
38 92 56 145
41 107 53 133
38 96 56 142
36 91 58 148
39 98 55 141
40 102 54 136
39 103 55 136
42 106 52 133
37 94 57 144
41 102 53 138
40 103 54 136
40 101 54 136
38 95 56 142
35 92 59 148
37 92 57 145
38 96 56 142
41 105 53 135
37 93 57 145
38 101 56 140
41 107 53 132
38 98 56 140
41 101 53 136
39 99 55 139
35 91 59 147
42 106 52 132
36 89 58 149
41 105 53 133
42 107 52 132
40 101 54 137
39 99 55 138
38 95 56 142
40 101 54 138
38 100 56 139
40 101 54 136
39 100 55 138
40 98 54 138
39 96 55 141
38 94 56 144
44 108 50 129
43 106 51 132
39 99 55 140
40 98 54 137
43 106 51 133
39 97 55 141
42 106 52 133
40 98 54 138
42 104 52 135
37 95 57 144
40 101 54 136
42 110 52 129
40 98 54 139
39 101 55 137
39 97 55 142
40 102 54 136
36 89 58 149
43 107 51 132
41 100 53 136
44 109 50 130
42 106 52 133
40 99 54 139
35 89 59 150
38 95 56 143
42 107 52 131
39 100 55 137
42 105 52 134
39 99 55 140
41 104 53 134
35 89 59 150
41 104 53 135
40 100 54 138
40 100 54 137
38 96 56 141
38 98 56 140
38 97 56 142
38 95 56 143
39 101 55 137
42 107 52 130
37 91 57 149
41 102 53 137
41 102 53 136
40 98 54 138
41 101 53 135
43 106 51 134
41 101 53 135
39 96 55 143
42 106 52 134
42 107 52 131
39 96 55 140
40 100 54 138
38 95 56 141
39 100 55 137
38 95 56 143
39 95 55 142
38 94 56 142
40 102 54 135
41 107 53 133
43 109 51 131
38 96 56 142
41 101 53 135
37 92 57 146
39 101 55 137
43 105 51 132
37 96 57 143
39 102 55 137
41 105 53 135
38 96 56 140
41 103 53 135
42 105 52 132
39 96 55 142
39 99 55 139
39 101 55 137
40 100 54 137
36 91 58 146
44 110 50 126
41 106 53 133
42 106 52 132
42 105 52 135
41 102 53 135
39 99 55 137
40 100 54 137
41 102 53 137
38 99 56 139
43 108 51 131
40 99 54 137
42 105 52 134
39 102 55 137
36 93 58 146
39 99 55 138
39 97 55 141
44 110 50 129
38 96 56 142
42 103 52 134
43 107 51 133
39 100 55 139
41 104 53 135
35 91 59 149
37 95 57 143
40 100 54 137
42 108 52 130
41 101 53 136
40 101 54 137
40 103 54 135
38 95 56 145
39 97 55 142
37 93 57 145
40 99 54 139
35 92 59 146
37 94 57 145
37 95 57 143
41 102 53 136
41 103 53 135
39 100 55 138
37 94 57 146
43 107 51 129
43 107 51 131
38 95 56 142
42 102 52 137
38 96 56 143
41 105 53 135
43 107 51 132
38 100 56 139
40 100 54 138
42 105 52 132
40 102 54 138
41 104 53 135
41 101 53 136
38 94 56 142
39 97 55 142
42 104 52 134
40 101 54 136
35 87 59 151
40 100 54 138
41 102 53 135
40 97 54 140
42 103 52 134
40 99 54 138
37 91 57 147
39 98 55 140
41 103 53 135
41 105 53 134
37 90 57 147
34 89 60 150
37 94 57 146
43 106 51 131
41 104 53 135
42 103 52 135
41 98 53 139
39 98 55 140
42 104 52 134
44 107 50 130
37 94 57 145
45 111 49 128
40 103 54 136
39 100 55 139
37 94 57 145
41 104 53 134
42 109 52 130
41 102 53 136
41 102 53 135
42 107 52 134
42 107 52 134
42 106 52 133
38 96 56 141
43 109 51 131
39 98 55 139
43 109 51 129
36 92 58 147
43 110 51 129
38 93 56 144
41 107 53 133
38 94 56 143
41 102 53 137
36 90 58 147
33 81 61 157
38 94 56 143
40 101 54 136
41 102 53 136
41 103 53 135
38 100 56 140
41 105 53 134
41 106 53 134
37 94 57 144
40 100 54 136
41 108 53 131
40 101 54 137
40 101 54 136
35 88 59 151
42 105 52 134
40 100 54 138
42 104 52 134
43 110 51 129
40 101 54 134
40 101 54 138
42 105 52 133
42 102 52 135
42 104 52 132
37 95 57 144
39 99 55 140
38 97 56 139
40 98 54 139
38 95 56 143
41 104 53 134
40 102 54 138
39 98 55 142
40 101 54 136
40 103 54 135
34 86 60 153
39 99 55 138
38 96 56 141
39 101 55 139
37 96 57 144
41 103 53 136
40 99 54 140
42 104 52 135
40 102 54 136
41 107 53 133
40 102 54 137
42 104 52 134
42 104 52 136
40 100 54 138
42 106 52 133
38 93 56 145
36 91 58 148
39 98 55 140
40 100 54 136
38 97 56 142
41 104 53 135
43 109 51 130
41 103 53 133
42 102 52 135
38 95 56 142
43 107 51 133
37 93 57 145
40 102 54 136
41 104 53 134
41 109 53 131
38 95 56 142
40 100 54 138
40 100 54 138
41 102 53 135
39 98 55 140
41 102 53 138
32 86 62 155
40 101 54 138
40 101 54 136
41 103 53 135
39 103 55 137
37 92 57 146
38 98 56 140
40 99 54 140
41 103 53 135
39 96 55 142
41 103 53 134
41 102 53 135
42 106 52 132
41 103 53 134
38 97 56 140
42 105 52 134
41 101 53 137
42 106 52 131
42 105 52 134
40 102 54 135
35 89 59 149
38 95 56 143
44 110 50 130
40 103 54 136
37 92 57 146
40 100 54 138
37 92 57 144
39 101 55 137
41 100 53 139
40 103 54 134
40 100 54 137
43 109 51 129
41 106 53 134
41 102 53 137
42 105 52 134
41 105 53 134
40 100 54 139
40 102 54 135
34 87 60 151
40 100 54 139
41 101 53 135
38 98 56 140
41 103 53 136
43 110 51 129
36 92 58 146
41 103 53 135
39 96 55 143
40 101 54 137
44 111 50 127
43 112 51 127
43 107 51 133
41 105 53 133
40 103 54 135
37 95 57 144
41 104 53 134
41 102 53 135
36 91 58 146
42 104 52 134
37 93 57 145
40 101 54 135
43 106 51 131
40 101 54 136
38 98 56 140
38 95 56 143
41 103 53 134
40 103 54 136
40 99 54 138
42 106 52 133
43 106 51 133
37 93 57 145
38 95 56 143
38 96 56 141
39 99 55 139
37 93 57 147
40 100 54 138
39 98 55 139
40 100 54 137
37 94 57 143
39 97 55 139
38 94 56 143
39 99 55 138
42 105 52 134
42 104 52 132
41 103 53 135
38 95 56 142
40 99 54 140
42 104 52 133
41 105 53 133
41 108 53 131
37 95 57 144
39 97 55 141
43 109 51 129
35 91 59 150
40 100 54 136
38 98 56 140
39 100 55 140
35 89 59 149
36 90 58 150
39 98 55 141
40 99 54 138
40 98 54 141
36 93 58 145
40 102 54 136
38 94 56 142
39 100 55 139
41 104 53 135
43 107 51 131
41 104 53 134
41 103 53 134
36 92 58 146
37 92 57 144
38 98 56 142
40 103 54 136
41 102 53 135
39 97 55 140
39 97 55 141
43 107 51 131
41 102 53 134
39 98 55 139
42 108 52 131
37 96 57 144
40 100 54 137
43 107 51 133
34 88 60 150
40 96 54 141
40 102 54 136
35 92 59 147
40 100 54 137
39 99 55 139
37 95 57 143
38 100 56 138
40 99 54 138
41 102 53 136
42 107 52 132
39 97 55 142
38 98 56 140
43 107 51 131
39 101 55 137
37 94 57 142
41 102 53 135
39 99 55 141
42 105 52 133
40 106 54 135
40 98 54 138
40 100 54 136
36 92 58 146
43 108 51 131
40 102 54 135
36 94 58 144
40 106 54 134
39 98 55 143
36 92 58 145
34 87 60 152
36 92 58 147
43 108 51 130
37 93 57 145
42 105 52 133
42 107 52 132
42 104 52 134
39 98 55 139
40 102 54 136
44 112 50 126
40 100 54 139
38 95 56 143
38 96 56 143
40 100 54 136
41 103 53 135
39 100 55 139
37 96 57 143
40 99 54 139
38 99 56 139
43 108 51 130
42 107 52 132
39 100 55 141
37 95 57 144
40 99 54 137
39 99 55 141
43 106 51 133
43 106 51 131
40 99 54 137
39 101 55 137
41 104 53 136
36 91 58 146
39 96 55 142
41 99 53 138
41 102 53 135
39 97 55 141
35 92 59 149
38 95 56 143
41 103 53 135
42 106 52 134
41 101 53 137
36 91 58 146
42 104 52 134
41 102 53 136
41 102 53 135
41 106 53 133
41 104 53 135
37 94 57 146
40 101 54 137
42 103 52 135
38 96 56 142
41 105 53 134
41 103 53 135
40 102 54 136
39 101 55 139
37 92 57 144
40 102 54 136
36 93 58 146
34 88 60 151
41 105 53 133
42 104 52 133
43 105 51 132
38 97 56 142
38 98 56 140
40 101 54 137
37 94 57 144
40 100 54 137
38 98 56 141
38 98 56 140
41 104 53 136
40 99 54 140
42 106 52 132
43 107 51 130
39 99 55 138
38 97 56 141
40 100 54 137
42 104 52 133
37 96 57 143
33 87 61 153
42 104 52 134
38 95 56 141
42 108 52 130
35 89 59 149
41 104 53 135
42 106 52 134
36 92 58 147
38 96 56 140
39 100 55 139
44 109 50 129
45 109 49 130
38 98 56 141
36 94 58 146
36 93 58 145
40 102 54 138
38 96 56 141
41 103 53 135
42 102 52 134
41 103 53 134
38 95 56 144
37 94 57 145
44 108 50 131
37 93 57 145
37 93 57 145
38 94 56 144
40 101 54 138
41 101 53 136
41 102 53 136
38 94 56 142
39 99 55 139
41 101 53 135
38 94 56 143
41 102 53 135
42 107 52 132
35 88 59 149
36 91 58 148
40 99 54 136
40 101 54 137
38 96 56 141
38 100 56 140
38 97 56 142
42 108 52 132
42 107 52 131
40 101 54 137
42 105 52 134
40 101 54 138
40 102 54 136
39 97 55 140
40 104 54 135
40 105 54 134
37 95 57 142
42 105 52 133
41 107 53 134
42 104 52 134
39 100 55 140
39 98 55 141
42 107 52 132
35 90 59 149
40 99 54 138
42 106 52 132
37 95 57 142
42 104 52 134
41 102 53 137
41 101 53 137
37 93 57 145
40 102 54 136
36 92 58 145
36 91 58 148
36 90 58 148
37 94 57 144
41 107 53 133
41 105 53 134
44 109 50 129
41 102 53 135
39 100 55 139
41 103 53 134
40 106 54 134
41 103 53 137
39 101 55 137
38 96 56 141
40 101 54 136
40 98 54 138
41 104 53 135
39 101 55 137
39 96 55 143
42 105 52 134
41 105 53 133
41 103 53 135
38 96 56 140
42 107 52 131
35 89 59 148
40 103 54 135
40 101 54 137
39 99 55 139
39 99 55 140
38 95 56 145
44 108 50 129
41 102 53 135
40 101 54 138
38 93 56 144
38 96 56 141
42 104 52 133
38 95 56 143
39 98 55 141
41 101 53 136
38 94 56 144
43 106 51 133
43 107 51 130
38 93 56 145
39 99 55 139
35 92 59 147
40 104 54 136
43 107 51 130
37 94 57 144
39 101 55 137
40 100 54 137
40 98 54 141
40 100 54 136
41 104 53 135
40 103 54 135
38 97 56 141
37 92 57 147
36 94 58 144
41 102 53 135
42 107 52 131
41 104 53 135
40 100 54 138
42 106 52 133
40 104 54 135
42 103 52 136
41 107 53 132
40 97 54 139
40 99 54 138
38 98 56 140
39 96 55 143
39 100 55 138
37 95 57 145
39 99 55 139
39 99 55 139
41 106 53 134
37 93 57 144
39 100 55 138
39 101 55 138
38 96 56 140
35 90 59 149
43 107 51 131
43 109 51 129
40 98 54 139
37 93 57 143
41 102 53 138
38 95 56 145
37 95 57 144
38 98 56 139
42 109 52 129
36 94 58 145
38 98 56 139
40 102 54 136
42 105 52 133
42 106 52 132
41 104 53 134
39 99 55 139
39 97 55 141
41 106 53 133
42 104 52 133
42 105 52 134
36 89 58 149
37 94 57 145
37 95 57 143
37 95 57 144
41 103 53 135
45 110 49 126
43 107 51 131
43 106 51 133
39 95 55 143
41 103 53 134
41 102 53 137
38 98 56 140
42 106 52 132
34 85 60 152
38 95 56 142
40 103 54 136
39 97 55 141
41 106 53 133
41 105 53 135
40 100 54 137
39 100 55 138
42 106 52 131
39 98 55 141
41 104 53 135
40 100 54 138
34 85 60 151
40 101 54 137
39 102 55 138
38 98 56 141
41 101 53 137
39 98 55 139
38 96 56 141
39 98 55 141
40 100 54 138
41 102 53 136
43 106 51 132
41 102 53 135
40 101 54 138
40 99 54 138
40 102 54 136
40 101 54 137
36 91 58 146
40 100 54 139
42 106 52 132
41 105 53 133
37 96 57 144
38 96 56 142
40 101 54 137
39 101 55 138
38 96 56 142
40 104 54 134
43 105 51 133
39 99 55 139
42 106 52 132
40 100 54 137
42 106 52 133
36 93 58 145
37 96 57 142
37 93 57 144
40 101 54 136
39 101 55 137
40 104 54 134
41 104 53 134
37 95 57 144
38 94 56 142
39 101 55 139
39 97 55 141
39 98 55 141
42 104 52 134
40 100 54 137
39 96 55 141
40 100 54 138
40 100 54 136
42 108 52 131
44 112 50 128
41 104 53 134
39 100 55 140
38 96 56 141
41 102 53 135
42 104 52 134
37 94 57 145
41 106 53 133
39 98 55 139
41 105 53 133
39 96 55 140
38 97 56 141
40 99 54 138
32 83 62 156
42 103 52 134
40 100 54 138
38 98 56 141
37 93 57 146
36 91 58 147
37 93 57 146
40 101 54 136
39 97 55 140
41 102 53 135
41 105 53 133
40 100 54 136
40 99 54 138
41 101 53 137
36 93 58 146
44 108 50 130
43 107 51 130
41 104 53 135
42 104 52 134
43 106 51 132
41 99 53 138
34 88 60 151
40 101 54 136
39 97 55 143
37 95 57 142
41 102 53 135
41 102 53 136
38 92 56 144
42 104 52 134
42 108 52 132
37 91 57 148
41 107 53 131
38 97 56 141
39 98 55 140
42 106 52 132
41 107 53 133
40 103 54 135
42 106 52 133
39 98 55 140
41 104 53 134
40 100 54 136
40 101 54 137
43 108 51 130
39 101 55 138
43 106 51 133
36 92 58 148
39 99 55 140
43 106 51 132
41 100 53 137
38 100 56 141
42 105 52 132
38 98 56 140
39 99 55 139
38 96 56 142
41 104 53 134
41 105 53 136
39 96 55 141
39 96 55 141
42 103 52 134
42 103 52 134
41 101 53 137
39 98 55 140
40 101 54 138
39 101 55 138
43 109 51 131
40 105 54 136
38 96 56 141
39 98 55 141
40 100 54 139
37 91 57 146
40 99 54 139
38 94 56 144
39 100 55 140
42 109 52 130
43 105 51 131
41 104 53 134
40 103 54 136
40 99 54 137
41 102 53 135
42 104 52 134
37 95 57 145
43 110 51 127
42 108 52 131
39 100 55 138
43 105 51 133
41 105 53 134
39 97 55 140
38 97 56 142
38 94 56 144
40 103 54 135
42 104 52 135
41 100 53 139
40 102 54 135
41 102 53 136
38 94 56 142
39 98 55 139
37 93 57 145
38 97 56 142
35 88 59 152
39 98 55 141
39 99 55 138
39 101 55 137
34 88 60 150
39 94 55 143
41 101 53 138
39 101 55 138
41 102 53 135
40 104 54 134
42 104 52 134
41 102 53 134
40 101 54 135
39 97 55 142
40 100 54 138
37 93 57 147
41 101 53 139
42 105 52 134
39 99 55 139
37 92 57 145
42 108 52 130
41 103 53 135
42 104 52 133
41 106 53 134
35 88 59 148
41 102 53 136
41 103 53 134
41 104 53 133
42 105 52 133
40 100 54 137
38 95 56 145
39 97 55 141
40 102 54 137
42 106 52 132
43 106 51 132
36 91 58 147
40 101 54 136
38 97 56 139
40 100 54 137
43 107 51 132
42 105 52 132
40 100 54 136
40 101 54 137
40 102 54 138
43 109 51 131
41 103 53 135
37 96 57 143
40 99 54 138
38 97 56 142
37 93 57 144
36 91 58 147
42 106 52 132
37 94 57 144
41 103 53 134
38 98 56 140
38 99 56 139
39 99 55 139
39 97 55 140
40 104 54 136
37 96 57 144
42 105 52 133
37 95 57 144
40 102 54 138
36 95 58 143
42 103 52 135
43 107 51 131
41 101 53 135
42 107 52 133
39 100 55 137
38 94 56 145
40 101 54 136
41 105 53 134
42 105 52 133
40 102 54 137
40 105 54 133
38 95 56 143
41 104 53 134
40 98 54 138
42 106 52 133
37 95 57 143
41 105 53 134
37 92 57 146
45 113 49 127
41 102 53 137
41 103 53 135
35 89 59 150
40 99 54 138
42 107 52 131
41 102 53 137
39 100 55 138
39 101 55 138
36 93 58 145
41 104 53 135
40 101 54 137
40 98 54 139
37 94 57 144
39 97 55 141
41 99 53 136
42 106 52 132
41 103 53 135
40 97 54 142
40 101 54 136
40 102 54 136
40 101 54 138
35 92 59 147
43 105 51 133
42 103 52 134
37 96 57 142
40 101 54 139
38 96 56 141
42 105 52 134
38 95 56 142
38 96 56 140
41 100 53 137
40 100 54 139
38 97 56 143
37 95 57 143
39 98 55 139
39 99 55 140
36 94 58 144
33 85 61 154
36 90 58 147
38 96 56 142
42 109 52 132
41 102 53 138
44 108 50 128
42 105 52 135
39 100 55 141
42 104 52 134
40 102 54 136
41 102 53 137
41 105 53 133
34 86 60 152
39 96 55 143
42 105 52 134
39 101 55 139
38 94 56 146
42 104 52 134
39 101 55 140
39 99 55 139
42 104 52 134
35 89 59 150
42 106 52 132
38 93 56 145
42 110 52 128
40 106 54 134
40 97 54 141
40 101 54 138
40 102 54 137
41 101 53 137
38 97 56 142
39 98 55 137
38 96 56 140
36 94 58 146
42 104 52 134
40 102 54 136
41 103 53 135
39 98 55 141
37 93 57 145
42 105 52 134
41 102 53 135
40 105 54 134
40 99 54 140
38 96 56 142
41 101 53 136
38 96 56 141
38 94 56 144
42 103 52 134
42 103 52 133
39 96 55 141
40 98 54 139
41 101 53 137
37 93 57 143
43 106 51 132
39 100 55 139
35 88 59 151
41 102 53 134
39 99 55 138
41 102 53 135
37 94 57 144
43 106 51 131
37 93 57 146
39 102 55 138
39 99 55 139
42 103 52 135
40 100 54 137
37 94 57 147
