0.096156  0.009631  124.385574 
0.093592  0.009374  121.068027 
0.092782  0.009293  120.019799 
0.092384  0.009253  119.505794 
0.096156  0.009631  124.385574 
0.093592  0.009374  121.068027 
0.092782  0.009293  120.019799 
