nl(N): Number of energy levels in nucleus #N
 1305: Number of Nuclei
   29  308   36   77
   12  309   36   78
   43  310   36   79
   26  311   36   80
   39  312   36   81
   29  313   36   82
   17  314   36   83
   38  315   36   84
   33  316   36   85
   23  317   36   86
   39  318   36   87
   32  319   36   88
   21  320   36   89
   21  321   36   90
   13  322   36   91
   16  323   36   92
    9  324   37   74
   15  325   37   75
   17  326   37   77
   43  327   37   78
   19  328   37   79
   20  329   37   80
   35  330   37   81
   25  331   37   82
   50  332   37   83
   27  333   37   84
   33  334   37   85
   36  335   37   86
   28  336   37   87
   28  337   37   88
   26  338   37   89
   16  339   37   90
   22  340   37   91
   12  341   37   92
   21  342   37   93
   10  343   37   94
    8  344   38   77
    9  345   38   78
    9  346   38   79
    9  347   38   80
   20  348   38   81
    8  349   38   82
   30  350   38   83
   25  351   38   84
   52  352   38   85
   42  353   38   86
   99  354   38   87
   57  355   38   88
   72  356   38   89
   27  357   38   90
   45  358   38   91
    9  359   38   92
   20  360   38   93
   27  361   38   94
   10  362   38   95
   26  363   38   96
   22  364   38   97
    8  365   38   98
    9  366   38   99
   16  367   38  100
   16  368   39   80
   15  369   39   81
   18  370   39   82
   20  371   39   83
   14  372   39   84
   36  373   39   85
   25  374   39   86
  109  375   39   87
   35  376   39   88
   51  377   39   89
   61  378   39   90
   25  379   39   91
   19  380   39   93
   11  381   39   94
   18  382   39   95
   16  383   39   97
   25  384   39   98
   20  385   39   99
   13  386   39  100
   24  387   39  101
   10  388   40   81
    8  389   40   82
   16  390   40   83
    8  391   40   84
   18  392   40   86
   28  393   40   87
   30  394   40   88
   50  395   40   89
   43  396   40   90
   62  397   40   91
   55  398   40   92
   34  399   40   93
   27  400   40   94
   24  401   40   95
   46  402   40   96
    9  403   40   97
    9  404   40   98
   33  405   40   99
    8  406   40  100
   26  407   40  101
    9  408   40  102
   18  409   41   84
    8  410   41   86
   17  411   41   87
    8  412   41   88
   17  413   41   89
   39  414   41   90
   29  415   41   91
   66  416   41   92
   68  417   41   93
   80  418   41   94
   34  419   41   95
   24  420   41   96
   18  421   41   97
   15  422   41   99
   25  423   41  101
   17  424   41  103
    9  425   42   86
    8  426   42   87
    8  427   42   88
   11  428   42   89
   29  429   42   90
   48  430   42   91
   34  431   42   92
   95  432   42   93
   80  433   42   94
   30  434   42   95
   48  435   42   96
   33  436   42   97
   50  437   42   98
   47  438   42   99
   31  439   42  100
   34  440   42  101
   11  441   42  102
   16  442   42  103
   16  443   42  104
   16  444   42  105
    8  445   42  106
   12  446   42  107
    8  447   42  108
   16  448   43   89
    9  449   43   90
   15  450   43   91
   20  451   43   92
   21  452   43   93
   52  453   43   94
   32  454   43   95
   76  455   43   96
  134  456   43   97
   43  457   43   98
   59  458   43   99
   47  459   43  100
   30  460   43  101
   23  461   43  102
   19  462   43  103
   11  463   43  104
   20  464   43  105
   16  465   43  107
   19  466   43  108
   15  467   43  109
    9  468   44   91
    8  469   44   92
   12  470   44   93
   12  471   44   94
   18  472   44   95
   43  473   44   96
   27  474   44   97
   28  475   44   98
   24  476   44   99
   76  477   44  100
   30  478   44  101
   27  479   44  102
   44  480   44  103
   34  481   44  104
   25  482   44  105
    9  483   44  106
   25  484   44  107
   10  485   44  108
   14  486   44  109
    9  487   44  110
   24  488   44  111
   10  489   44  112
   10  490   45   92
   15  491   45   93
   15  492   45   95
   17  493   45   96
   21  494   45   97
    9  495   45   98
   28  496   45   99
   25  497   45  100
   17  498   45  101
   49  499   45  102
   42  500   45  103
   95  501   45  104
   46  502   45  105
    9  503   45  106
   29  504   45  107
   29  505   45  109
   19  506   45  111
   25  507   45  113
   12  508   46   95
   45  509   46   97
   15  510   46   98
    9  511   46   99
   11  512   46  100
   26  513   46  101
   38  514   46  102
   18  515   46  103
   38  516   46  104
   39  517   46  105
   34  518   46  106
   47  519   46  107
   17  520   46  108
   33  521   46  109
    8  522   46  110
   21  523   46  111
   17  524   46  113
    8  525   46  114
   10  526   46  115
    9  527   46  116
    8  528   46  118
    9  529   47   98
   15  530   47   99
    9  531   47  100
   15  532   47  101
   11  533   47  102
   19  534   47  103
   43  535   47  104
   15  536   47  105
   80  537   47  106
   19  538   47  107
   75  539   47  108
   20  540   47  109
   60  541   47  110
   46  542   47  111
   15  543   47  115
   10  544   48  100
    9  545   48  101
   40  546   48  102
   13  547   48  103
   16  548   48  104
   11  549   48  105
   24  550   48  106
   17  551   48  107
   76  552   48  108
   21  553   48  109
   38  554   48  110
   42  555   48  111
  125  556   48  112
   70  557   48  113
   35  558   48  114
   32  559   48  115
   68  560   48  116
   16  561   48  117
    8  562   48  118
   10  563   48  119
    9  564   48  120
    9  565   48  121
    9  566   48  122
   13  567   48  123
    9  568   49  102
   15  569   49  103
    8  570   49  104
   18  571   49  105
    9  572   49  106
   22  573   49  107
   10  574   49  108
   16  575   49  109
   30  576   49  110
   50  577   49  111
   35  578   49  112
   36  579   49  113
   63  580   49  114
   24  581   49  115
   60  582   49  116
   25  583   49  117
   25  584   49  119
   16  585   49  121
   20  586   49  123
   16  587   49  125
   15  588   49  127
    8  589   50  104
    9  590   50  105
    9  591   50  106
    9  592   50  107
   12  593   50  108
   13  594   50  109
   22  595   50  110
   13  596   50  111
   21  597   50  112
   38  598   50  113
   37  599   50  114
   28  600   50  115
   45  601   50  116
   24  602   50  117
   38  603   50  118
   25  604   50  119
   31  605   50  120
   23  606   50  121
   30  607   50  122
   16  608   50  123
   27  609   50  124
   13  610   50  125
   24  611   50  126
   12  612   50  127
   15  613   50  128
   13  614   50  130
   27  615   50  131
   10  616   50  132
    8  617   51  106
   16  618   51  107
   13  619   51  108
   17  620   51  109
   10  621   51  110
   17  622   51  111
   12  623   51  112
   17  624   51  113
   28  625   51  114
   15  626   51  115
   50  627   51  116
   17  628   51  117
   93  629   51  118
   19  630   51  119
   37  631   51  120
   65  632   51  121
   50  633   51  122
   23  634   51  123
   50  635   51  124
   62  636   51  127
   28  637   51  129
   24  638   51  130
   31  639   51  131
    9  640   51  132
   27  641   51  133
    8  642   51  134
   15  643   51  135
   10  644   52  108
    8  645   52  109
    8  646   52  110
   10  647   52  111
    8  648   52  112
    8  649   52  113
   11  650   52  114
    8  651   52  115
    8  652   52  116
   15  653   52  117
    9  654   52  118
   54  655   52  119
   23  656   52  120
   45  657   52  121
  162  658   52  122
   45  659   52  123
  152  660   52  124
   34  661   52  125
   76  662   52  126
   48  663   52  127
   70  664   52  128
   17  665   52  129
   35  666   52  131
   31  667   52  132
   18  668   52  133
   10  669   52  134
   13  670   52  135
   11  671   52  136
    8  672   53  110
   15  673   53  111
   16  674   53  113
    9  675   53  114
   16  676   53  115
   19  677   53  116
   17  678   53  117
   10  679   53  118
   15  680   53  119
   29  681   53  120
   32  682   53  121
   32  683   53  122
   32  684   53  123
   57  685   53  124
   31  686   53  125
   47  687   53  126
   31  688   53  127
  124  689   53  128
   20  690   53  129
   50  691   53  130
   56  692   53  131
   76  693   53  133
   17  694   53  135
    8  695   54  113
    8  696   54  114
   11  697   54  115
    8  698   54  116
   28  699   54  117
    9  700   54  118
   43  701   54  119
    9  702   54  120
   44  703   54  121
    9  704   54  122
   43  705   54  123
   31  706   54  124
  116  707   54  125
  132  708   54  126
   38  709   54  127
  147  710   54  128
   34  711   54  129
   46  712   54  130
   34  713   54  131
   56  714   54  132
   17  715   54  133
   28  716   54  134
   36  717   54  135
   18  718   54  136
   60  719   54  137
   28  720   54  138
   22  721   54  139
    9  722   54  140
    8  723   54  142
   16  724   55  117
   28  725   55  120
   16  726   55  121
   38  727   55  122
   29  728   55  123
   62  729   55  124
   15  730   55  125
   38  731   55  126
   18  732   55  127
   27  733   55  129
   29  734   55  130
   33  735   55  131
   58  736   55  132
   17  737   55  133
  119  738   55  134
   19  739   55  137
   12  740   55  138
   20  741   55  139
   22  742   55  140
   19  743   55  141
   11  744   55  142
   15  745   55  143
    9  746   56  119
    9  747   56  120
   10  748   56  121
    9  749   56  122
   20  750   56  123
   11  751   56  124
   20  752   56  125
   25  753   56  126
   25  754   56  127
    9  755   56  128
   43  756   56  129
   27  757   56  130
   39  758   56  131
   61  759   56  132
   43  760   56  133
   98  761   56  134
   37  762   56  135
   54  763   56  136
   39  764   56  137
   50  765   56  138
   54  766   56  139
   18  767   56  140
   39  768   56  141
   14  769   56  142
   19  770   56  143
    8  771   56  144
   32  772   56  145
    9  773   56  146
   40  774   56  147
   15  775   57  123
   13  776   57  124
   17  777   57  125
    8  778   57  126
   16  779   57  127
   46  780   57  128
   15  781   57  129
   28  782   57  130
   16  783   57  131
   32  784   57  132
   49  785   57  133
   36  786   57  134
   27  787   57  135
   51  788   57  136
   37  789   57  137
   63  790   57  138
   33  791   57  139
  167  792   57  140
   25  793   57  141
   15  794   57  142
   24  795   57  143
   19  796   57  144
   15  797   57  145
   24  798   57  146
   23  799   57  147
   18  800   57  148
    9  801   58  124
    8  802   58  126
   21  803   58  127
    9  804   58  128
   28  805   58  129
    8  806   58  130
   43  807   58  131
   60  808   58  132
   20  809   58  133
   33  810   58  134
   11  811   58  135
   35  812   58  136
   34  813   58  137
   40  814   58  138
   19  815   58  139
   39  816   58  140
   50  817   58  141
   77  818   58  142
   30  819   58  143
   22  820   58  144
   16  821   58  145
   25  822   58  146
   28  823   58  147
    9  824   58  148
   27  825   58  149
   15  826   59  125
    8  827   59  126
   15  828   59  127
    9  829   59  128
   15  830   59  129
   41  831   59  130
   24  832   59  131
   34  833   59  132
   58  834   59  133
   39  835   59  135
   26  836   59  136
   17  837   59  137
   27  838   59  138
   33  839   59  139
   44  840   59  140
   70  841   59  141
   42  842   59  142
   18  843   59  143
   15  844   59  145
   18  845   59  147
   15  846   59  149
   23  847   60  129
    8  848   60  130
   24  849   60  131
    8  850   60  132
   66  851   60  133
   12  852   60  134
   21  853   60  135
   14  854   60  136
   10  855   60  137
   22  856   60  138
   13  857   60  139
   29  858   60  140
   53  859   60  141
   30  860   60  142
   94  861   60  143
  100  862   60  144
   27  863   60  145
   33  864   60  146
   25  865   60  147
   27  866   60  148
   28  867   60  149
    8  868   60  150
   11  869   60  152
    9  870   60  154
   22  871   61  133
   15  872   61  135
   24  873   61  136
   15  874   61  137
   19  875   61  139
   18  876   61  141
   11  877   61  142
   23  878   61  143
   24  879   61  144
   34  880   61  145
   44  881   61  146
   39  882   61  147
   35  883   61  148
   36  884   61  149
   25  885   61  151
   16  886   61  153
   14  887   61  154
   15  888   61  155
   10  889   62  135
    8  890   62  136
   12  891   62  137
    9  892   62  138
   21  893   62  139
   10  894   62  140
   18  895   62  141
   20  896   62  142
   17  897   62  143
   21  898   62  144
   25  899   62  145
   32  900   62  146
   41  901   62  147
   49  902   62  148
   22  903   62  149
   31  904   62  150
   42  905   62  151
   40  906   62  152
   37  907   62  153
   23  908   62  154
    8  909   62  155
    9  910   62  156
   19  911   63  139
   15  912   63  141
   18  913   63  142
   17  914   63  143
   21  915   63  144
   22  916   63  145
   12  917   63  146
   28  918   63  147
    8  919   63  148
   31  920   63  149
   36  921   63  150
   29  922   63  151
  150  923   63  152
   44  924   63  153
  127  925   63  154
   64  926   63  155
   27  927   63  156
   36  928   63  157
   15  929   63  159
   11  930   64  138
    9  931   64  139
    8  932   64  140
   17  933   64  141
   14  934   64  142
    8  935   64  143
   13  936   64  144
    8  937   64  145
   36  938   64  146
   18  939   64  147
    8  940   64  148
    8  941   64  149
    8  942   64  150
   25  943   64  151
   34  944   64  152
   45  945   64  153
   44  946   64  154
   39  947   64  155
   17  948   64  156
   54  949   64  157
   27  950   64  158
   26  951   64  159
   28  952   64  160
   13  953   64  161
    8  954   64  162
   10  955   65  142
   15  956   65  143
    9  957   65  144
   14  958   65  146
   21  959   65  147
   12  960   65  148
   15  961   65  149
    8  962   65  150
   18  963   65  151
    8  964   65  152
   22  965   65  153
    8  966   65  154
   30  967   65  155
   39  968   65  157
   49  969   65  158
   17  970   65  159
   47  971   65  160
   17  972   65  161
   18  973   65  163
    9  974   66  143
    8  975   66  146
    9  976   66  147
    9  977   66  148
   15  978   66  149
    8  979   66  150
   18  980   66  151
   12  981   66  152
    8  982   66  153
   11  983   66  154
   33  984   66  155
   10  985   66  156
   41  986   66  157
   26  987   66  158
   31  988   66  159
   42  989   66  160
   39  990   66  161
   59  991   66  162
   57  992   66  163
   17  993   66  164
   35  994   66  165
   19  995   66  166
   15  996   67  147
    8  997   67  148
   15  998   67  149
   15  999   67  151
    9 1000   67  152
   15 1001   67  153
   17 1002   67  155
   37 1003   67  157
   30 1004   67  158
   31 1005   67  159
   34 1006   67  161
   18 1007   67  162
   38 1008   67  163
   24 1009   67  164
   39 1010   67  165
  154 1011   67  166
   24 1012   67  167
   29 1013   67  169
    8 1014   68  148
    8 1015   68  150
    8 1016   68  151
    8 1017   68  152
    8 1018   68  153
    8 1019   68  154
   12 1020   68  155
   13 1021   68  156
    8 1022   68  158
   22 1023   68  159
    8 1024   68  160
   34 1025   68  161
   22 1026   68  162
   51 1027   68  163
   49 1028   68  164
   43 1029   68  165
  112 1030   68  166
   56 1031   68  167
  135 1032   68  168
   31 1033   68  169
   63 1034   68  170
   28 1035   68  171
   12 1036   68  172
   17 1037   69  151
   15 1038   69  153
   20 1039   69  159
   18 1040   69  161
   19 1041   69  162
   22 1042   69  163
   64 1043   69  164
   34 1044   69  165
   66 1045   69  166
   39 1046   69  167
  100 1047   69  168
   34 1048   69  169
   93 1049   69  170
   29 1050   69  171
   23 1051   69  173
   15 1052   69  175
    8 1053   70  154
    9 1054   70  156
    8 1055   70  157
   10 1056   70  158
    8 1057   70  159
   10 1058   70  160
    8 1059   70  161
   10 1060   70  162
   22 1061   70  163
    8 1062   70  164
   22 1063   70  165
   27 1064   70  166
   46 1065   70  167
   35 1066   70  168
   47 1067   70  169
   54 1068   70  170
   40 1069   70  171
   69 1070   70  172
   17 1071   70  173
   52 1072   70  174
   34 1073   70  175
   28 1074   70  176
   17 1075   70  177
   12 1076   70  178
   16 1077   71  157
   15 1078   71  159
    9 1079   71  160
   16 1080   71  161
   16 1081   71  163
   20 1082   71  165
   27 1083   71  166
   23 1084   71  167
   60 1085   71  168
   24 1086   71  169
   89 1087   71  170
   17 1088   71  171
   24 1089   71  172
   38 1090   71  173
   78 1091   71  174
   28 1092   71  175
  127 1093   71  176
   41 1094   71  177
   33 1095   71  178
   22 1096   71  179
   10 1097   72  157
    8 1098   72  158
    8 1099   72  160
    9 1100   72  162
    8 1101   72  163
    8 1102   72  164
    8 1103   72  165
    9 1104   72  166
    8 1105   72  167
   16 1106   72  168
   16 1107   72  169
   12 1108   72  170
   28 1109   72  171
   37 1110   72  172
   13 1111   72  173
   40 1112   72  174
   17 1113   72  175
   84 1114   72  176
   35 1115   72  177
   60 1116   72  178
   58 1117   72  179
   62 1118   72  180
   36 1119   72  181
   22 1120   72  182
   16 1121   73  163
    9 1122   73  164
   16 1123   73  165
    9 1124   73  166
   17 1125   73  167
   28 1126   73  169
   11 1127   73  170
   17 1128   73  171
   19 1129   73  172
   20 1130   73  173
   31 1131   73  174
   17 1132   73  175
   40 1133   73  176
   18 1134   73  177
   28 1135   73  178
   29 1136   73  179
  116 1137   73  180
   15 1138   73  181
   58 1139   73  182
   15 1140   73  183
   15 1141   73  185
    8 1142   74  163
    8 1143   74  166
    8 1144   74  167
   11 1145   74  168
    8 1146   74  169
   13 1147   74  170
   10 1148   74  171
    9 1149   74  172
   11 1150   74  173
   12 1151   74  174
   13 1152   74  175
   36 1153   74  176
   17 1154   74  177
   20 1155   74  178
   31 1156   74  179
   31 1157   74  180
   32 1158   74  181
   31 1159   74  182
   17 1160   74  183
   34 1161   74  184
   51 1162   74  185
   29 1163   74  186
   66 1164   74  187
   10 1165   74  188
   17 1166   75  169
   17 1167   75  171
   15 1168   75  173
   10 1169   75  174
   15 1170   75  175
   30 1171   75  176
   18 1172   75  177
    8 1173   75  178
   16 1174   75  179
   20 1175   75  181
   24 1176   75  182
   30 1177   75  183
   45 1178   75  184
   19 1179   75  185
   42 1180   75  186
   37 1181   75  187
   42 1182   75  188
   17 1183   75  189
   22 1184   75  191
    9 1185   76  167
    8 1186   76  168
   11 1187   76  170
    8 1188   76  171
   10 1189   76  172
   12 1190   76  173
    9 1191   76  174
   17 1192   76  175
    9 1193   76  176
   12 1194   76  177
    9 1195   76  178
   18 1196   76  179
    9 1197   76  180
   27 1198   76  181
   37 1199   76  182
   32 1200   76  183
   17 1201   76  184
   35 1202   76  185
   23 1203   76  186
   37 1204   76  187
   30 1205   76  188
   38 1206   76  189
   36 1207   76  190
   51 1208   76  191
   35 1209   76  192
   10 1210   76  193
   17 1211   77  169
   18 1212   77  171
   16 1213   77  173
   16 1214   77  175
   30 1215   77  176
   15 1216   77  177
   18 1217   77  179
   20 1218   77  181
   36 1219   77  182
   15 1220   77  183
   38 1221   77  184
   17 1222   77  185
   38 1223   77  186
   15 1224   77  187
    9 1225   77  188
   34 1226   77  189
  143 1227   77  190
   27 1228   77  191
   82 1229   77  192
   40 1230   77  193
  104 1231   77  194
   25 1232   77  195
   15 1233   77  197
    9 1234   78  176
   11 1235   78  177
    8 1236   78  178
   11 1237   78  179
    8 1238   78  180
   49 1239   78  181
    8 1240   78  182
   41 1241   78  183
    9 1242   78  184
   72 1243   78  185
    9 1244   78  186
   35 1245   78  187
   10 1246   78  188
   18 1247   78  189
   20 1248   78  190
   29 1249   78  191
   22 1250   78  192
   37 1251   78  193
   67 1252   78  194
   40 1253   78  195
   78 1254   78  196
   32 1255   78  197
   33 1256   78  198
   36 1257   78  199
   13 1258   79  176
   15 1259   79  177
   16 1260   79  179
   18 1261   79  181
   19 1262   79  182
   15 1263   79  183
   31 1264   79  184
   18 1265   79  185
   24 1266   79  186
   45 1267   79  187
   47 1268   79  189
   16 1269   79  191
   17 1270   79  192
   56 1271   79  193
   12 1272   79  194
   42 1273   79  195
  188 1274   79  196
   27 1275   79  197
   91 1276   79  198
   33 1277   79  199
   17 1278   79  201
    8 1279   80  178
    9 1280   80  179
    8 1281   80  180
   10 1282   80  181
   10 1283   80  182
   12 1284   80  183
    8 1285   80  184
    9 1286   80  185
    8 1287   80  186
    8 1288   80  187
    9 1289   80  188
    8 1290   80  190
   11 1291   80  191
   15 1292   80  192
    8 1293   80  193
   16 1294   80  194
   12 1295   80  195
   25 1296   80  196
   26 1297   80  197
   53 1298   80  198
   19 1299   80  199
   52 1300   80  200
   33 1301   80  201
   48 1302   80  202
   33 1303   80  203
   35 1304   80  204
    9 1305   80  205
