E(l,N) & nk(l,N) & t(N,l): 
     38174: Number of levels
      5333  2.621700         1     49074   0.00E+00
      5334  2.694600         1     49075   0.00E+00
      5335  2.727310         3     49078   9.80E-13
      5336  2.741000        24     49102   0.00E+00
      5337  2.752700         3     49105   2.50E-14
      5338  2.822100         2     49107   9.40E-14
      5339  2.823660         2     49109   1.10E-14
      5340  2.828440         1     49110   0.00E+00
      5341  2.873280         2     49112   8.30E-14
      5342  2.925000         1     49113   0.00E+00
      5343  2.953420         2     49115   1.30E-14
      5344  2.976180         2     49117   1.25E-13
      5345  2.984000        33     49150   0.00E+00
      5346  2.991770         2     49152   1.20E-14
      5347  3.005820         1     49153   1.70E-14
      5348  3.028000        36     49189   0.00E+00
      5349  3.035920         1     49190   5.00E-14
      5350  3.037360         1     49191   0.00E+00
      5351  3.039900         1     49192   1.70E-13
      5352  3.046000         1     49193   1.40E-13
      5353  3.050840         2     49195   1.70E-12
      5354  3.054670         2     49197   1.80E-13
      5355  3.060000        43     49240   0.00E+00
      5356  3.070000         1     49241   2.40E-14
      5357  3.080300         3     49244   3.00E-14
      5358  3.126130         2     49246   1.70E-14
      5359  3.136000        47     49293   0.00E+00
      5360  3.147000        48     49341   0.00E+00
      5361  3.158420         2     49343   4.60E-14
      5362  3.195300         1     49344   1.70E-14
      5363  3.260800         1     49345   3.50E-14
      5364  3.263200         2     49347   0.00E+00
      5365  3.268100         3     49350   0.00E+00
      5366  3.341950         1     49351   5.00E-15
      5367  3.351000         2     49353   0.00E+00
      5368  3.373200         1     49354   0.00E+00
      5369  3.379000        57     49411   0.00E+00
      5370  3.383000         1     49412   0.00E+00
      5371  3.424100         2     49414   1.11E-13
      5372  3.431800         1     49415   2.20E-14
      5373  3.480000        61     49476   0.00E+00
      5374  3.505000        62     49538   0.00E+00
      5375  3.523000        63     49601   0.00E+00
      5376  3.528100         1     49602   0.00E+00
      5377  3.532000         1     49603   0.00E+00
      5378  3.580000        66     49669   0.00E+00
      5379  3.600000        67     49736   0.00E+00
      5380  3.604000        68     49804   0.00E+00
      5381  3.608000        69     49873   0.00E+00
      5382  3.610800         1     49874   0.00E+00
      5383  3.631000        71     49945   0.00E+00
      5384  3.642000        72     50017   0.00E+00
      5385  3.660900         2     50019   0.00E+00
      5386  3.673000        74     50093   0.00E+00
      5387  3.682000        75     50168   0.00E+00
      5388  3.703480         2     50170   1.30E-14
      5389  3.753500         1     50171   0.00E+00
      5390  3.771800         5     50176   0.00E+00
      5391  3.791000        79     50255   0.00E+00
      5392  3.800000        80     50335   0.00E+00
      5393  3.813050         1     50336   8.30E-14
      5394  3.831500         2     50338   0.00E+00
      5395  3.844900         1     50339   2.00E-13
      5396  3.860000        84     50423   0.00E+00
      5397  3.882940         3     50426   0.00E+00
      5398  3.917400         1     50427   0.00E+00
      5399  3.932000        87     50514   0.00E+00
      5400  3.946000         1     50515   0.00E+00
      5401  3.983200         1     50516   0.00E+00
      5402  3.998000        90     50606   0.00E+00
      5403  4.003000         2     50608   3.00E-15
      5404  0.000000         0     50608   9.28E+03
      5405  0.026605         1     50609   8.70E-09
      5406  0.110504         2     50611   5.08E-09
      5407  0.212026         1     50612   3.00E-11
      5408  0.215128         3     50615   0.00E+00
      5409  0.335529         2     50617   2.00E-09
      5410  0.340989         4     50621   0.00E+00
      5411  0.454337         3     50624   0.00E+00
      5412  0.486310         5     50629   0.00E+00
      5413  0.541000         9     50638   0.00E+00
      5414  0.661000        10     50648   0.00E+00
      5415  0.716178         3     50651   0.00E+00
      5416  0.753460         2     50653   5.00E-13
      5417  0.840420         3     50656   0.00E+00
      5418  0.853000        14     50670   0.00E+00
      5419  0.884000        15     50685   0.00E+00
      5420  0.974000        16     50701   0.00E+00
      5421  1.140000        17     50718   0.00E+00
      5422  1.167700        18     50736   0.00E+00
      5423  1.192260         3     50739   5.00E-13
      5424  1.195000        20     50759   0.00E+00
      5425  1.236660         2     50761   2.60E-12
      5426  1.239000        22     50783   0.00E+00
      5427  1.293700        23     50806   0.00E+00
      5428  1.350900        24     50830   0.00E+00
      5429  1.364000        25     50855   0.00E+00
      5430  1.384000        26     50881   0.00E+00
      5431  1.447000        27     50908   0.00E+00
      5432  1.484000        28     50936   0.00E+00
      5433  1.484540         2     50938   0.00E+00
      5434  1.509900        30     50968   0.00E+00
      5435  1.560000        31     50999   0.00E+00
      5436  1.613570         2     51001   5.90E-13
      5437  1.655000        33     51034   0.00E+00
      5438  1.674000        34     51068   0.00E+00
      5439  1.692900        35     51103   0.00E+00
      5440  1.727460        36     51139   0.00E+00
      5441  1.744400        37     51176   0.00E+00
      5442  1.780000        38     51214   0.00E+00
      5443  1.833670        39     51253   0.00E+00
      5444  1.865970        40     51293   0.00E+00
      5445  1.878000        41     51334   0.00E+00
      5446  0.000000         0     51334   8.54E+01
      5447  0.083190         1     51335   0.00E+00
      5448  0.850070         2     51337   0.00E+00
      5449  1.055830         2     51339   0.00E+00
      5450  1.072900         2     51341   0.00E+00
      5451  1.227500         2     51343   3.50E-13
      5452  1.375000         2     51345   0.00E+00
      5453  1.477000         7     51352   0.00E+00
      5454  1.492670         2     51354   0.00E+00
      5455  1.534830         3     51357   0.00E+00
      5456  1.618000         1     51358   0.00E+00
      5457  1.630000        11     51369   0.00E+00
      5458  1.725400         1     51370   0.00E+00
      5459  1.753000        13     51383   0.00E+00
      5460  1.835400         3     51386   0.00E+00
      5461  1.916000        15     51401   0.00E+00
      5462  1.928000        16     51417   0.00E+00
      5463  1.962000        17     51434   0.00E+00
      5464  2.008000        18     51452   0.00E+00
      5465  2.146700         1     51453   0.00E+00
      5466  2.185800         2     51455   0.00E+00
      5467  2.232900        21     51476   0.00E+00
      5468  2.340600         1     51477   0.00E+00
      5469  2.422000        23     51500   0.00E+00
      5470  2.493200         2     51502   0.00E+00
      5471  2.503000        25     51527   0.00E+00
      5472  2.520000        26     51553   0.00E+00
      5473  2.559000        27     51580   0.00E+00
      5474  2.607000        28     51608   0.00E+00
      5475  2.640000        29     51637   0.00E+00
      5476  2.702100         4     51641   0.00E+00
      5477  2.741000        31     51672   0.00E+00
      5478  2.758400         1     51673   1.40E-12
      5479  2.772000        33     51706   0.00E+00
      5480  2.848000        34     51740   0.00E+00
      5481  2.928000        35     51775   0.00E+00
      5482  0.000000         0     51775   3.00E+00
      5483  0.071770         1     51776   6.54E+01
      5484  0.125690         1     51777   0.00E+00
      5485  0.169920         2     51779   0.00E+00
      5486  0.183000         4     51783   0.00E+00
      5487  0.289400         1     51784   0.00E+00
      5488  0.429670         2     51786   0.00E+00
      5489  0.448030         1     51787   3.50E-11
      5490  0.463400         1     51788   0.00E+00
      5491  0.591220         2     51790   0.00E+00
      5492  0.651000        10     51800   0.00E+00
      5493  0.661110         3     51803   0.00E+00
      5494  0.683100         1     51804   0.00E+00
      5495  0.735380         4     51808   0.00E+00
      5496  0.748000        14     51822   0.00E+00
      5497  0.809700         2     51824   0.00E+00
      5498  0.817000        16     51840   0.00E+00
      5499  1.044000        17     51857   0.00E+00
      5500  1.240160         2     51859   0.00E+00
      5501  1.250000        19     51878   0.00E+00
      5502  1.275000        20     51898   0.00E+00
      5503  1.338130         3     51901   0.00E+00
      5504  1.350000        22     51923   0.00E+00
      5505  1.385000        23     51946   0.00E+00
      5506  0.000000         0     51946   3.05E-01
      5507  0.253500         1     51947   0.00E+00
      5508  1.146500         2     51949   0.00E+00
      5509  1.218000         3     51952   0.00E+00
      5510  1.516500         2     51954   0.00E+00
      5511  1.866000         5     51959   0.00E+00
      5512  2.063000         6     51965   0.00E+00
      5513  2.489000         7     51972   0.00E+00
      5514  0.000000         0     51972   2.98E+04
      5515  0.849450         1     51973   7.80E-12
      5516  2.384550         1     51974   2.20E-13
      5517  2.758800         2     51976   1.70E-13
      5518  3.585000         1     51977   2.80E-13
      5519  4.145600         1     51978   0.00E+00
      5520  4.325500         1     51979   0.00E+00
      5521  4.396300         1     51980   0.00E+00
      5522  4.456000         8     51988   0.00E+00
      5523  0.000000         0     51988   5.11E+02
      5524  0.741110         1     51989   6.35E-08
      5525  0.774420         1     51990   2.00E-09
      5526  1.328010         1     51991   1.70E-14
      5527  1.423500         2     51993   2.80E-12
      5528  1.696320         3     51996   1.40E-12
      5529  1.896000         6     52002   0.00E+00
      5530  2.042600         1     52003   2.40E-13
      5531  2.315000         8     52011   0.00E+00
      5532  2.339240         2     52013   5.30E-14
      5533  2.405000        10     52023   0.00E+00
      5534  2.479000         1     52024   3.50E-14
      5535  2.557300         3     52027   0.00E+00
      5536  2.680000        13     52040   0.00E+00
      5537  2.829000         1     52041   3.50E-14
      5538  2.842800         3     52044   0.00E+00
      5539  2.844800         1     52045   3.30E-14
      5540  2.892000        17     52062   0.00E+00
      5541  2.915000        18     52080   0.00E+00
      5542  2.926000        19     52099   0.00E+00
      5543  2.944000        20     52119   0.00E+00
      5544  2.966900         1     52120   7.80E-14
      5545  3.040400         3     52123   1.52E+02
      5546  3.175900         2     52125   1.32E-13
      5547  0.000000         0     52125  -1.00E+00
      5548  1.408190         1     52126   8.00E-13
      5549  2.538100         1     52127   4.00E-12
      5550  2.561300         1     52128   0.00E+00
      5551  2.949200         1     52129   1.21E-09
      5552  2.959000         2     52131   5.20E-14
      5553  3.166000         2     52133   1.70E-13
      5554  3.294800         2     52135   0.00E+00
      5555  3.344800         2     52137   0.00E+00
      5556  3.437400         2     52139   0.00E+00
      5557  3.793800         1     52140   0.00E+00
      5558  3.833200         3     52143   6.20E-14
      5559  3.841000         1     52144   0.00E+00
      5560  4.030900         2     52146   0.00E+00
      5561  4.047800         4     52150   3.00E-13
      5562  4.071600         2     52152   5.80E-14
      5563  4.099700         1     52153   0.00E+00
      5564  4.103400         1     52154   0.00E+00
      5565  4.267800         2     52156   8.20E-14
      5566  4.290800         1     52157   5.50E-14
      5567  4.578500         2     52159   7.00E-15
      5568  4.655300         2     52161   0.00E+00
      5569  4.696000         1     52162   0.00E+00
      5570  4.700100         3     52165   0.00E+00
      5571  4.781900         4     52169   3.30E-14
      5572  0.000000         0     52169   8.66E+07
      5573  0.411420         1     52170   6.00E-12
      5574  0.931290         2     52172   8.00E-12
      5575  1.316540         2     52174   2.10E-12
      5576  1.408450         3     52177   3.79E-11
      5577  1.918300         2     52179   1.20E-14
      5578  2.015000         6     52185   0.00E+00
      5579  2.051700         2     52187   7.60E-15
      5580  2.144000         4     52191   3.80E-14
      5581  2.211870         2     52193   7.60E-13
      5582  2.255500         1     52194   0.00E+00
      5583  2.301060         2     52196   6.00E-13
      5584  2.470200         2     52198   1.50E-14
      5585  2.490000         1     52199   0.00E+00
      5586  2.539110         3     52202   9.30E-12
      5587  2.577700         4     52206   4.60E-14
      5588  2.600000        16     52222   0.00E+00
      5589  2.813800         1     52223   1.00E-11
      5590  2.872300         3     52226   1.90E-14
      5591  2.938900         2     52228   2.90E-14
      5592  2.982100         1     52229   0.00E+00
      5593  2.984400         4     52233   0.00E+00
      5594  3.028500         2     52235   1.50E-14
      5595  3.072000         2     52237   7.00E-13
      5596  3.076000         1     52238   4.40E-13
      5597  3.108700         3     52241   0.00E+00
      5598  3.285000         1     52242   8.00E-15
      5599  3.311000        27     52269   0.00E+00
      5600  3.362000        28     52297   0.00E+00
      5601  3.419000         1     52298   7.00E-14
      5602  3.456900         1     52299   6.00E-13
      5603  0.000000         0     52299  -1.00E+00
      5604  0.846778         1     52300   6.07E-12
      5605  2.085100         1     52301   6.40E-13
      5606  2.657590         2     52303   2.10E-14
      5607  2.941500         1     52304   4.50E-13
      5608  2.959970         2     52306   2.80E-14
      5609  3.076200         2     52308   0.00E+00
      5610  3.120110         2     52310   1.90E-14
      5611  3.122970         2     52312   4.70E-14
      5612  3.369950         2     52314   1.70E-14
      5613  3.388550         2     52316   2.90E-12
      5614  3.445350         3     52319   2.90E-14
      5615  3.448410         2     52321   8.00E-15
      5616  3.600210         2     52323   5.90E-14
      5617  3.605690         3     52326   1.50E-13
      5618  3.610210         1     52327   5.20E-14
      5619  3.744130         1     52328   0.00E+00
      5620  3.755570         3     52331   1.30E-13
      5621  3.759600        18     52349   0.00E+00
      5622  3.829770         3     52352   3.90E-14
      5623  3.856500         7     52359   2.50E-14
      5624  4.048890         3     52362   7.00E-15
      5625  4.085930         2     52364   0.00E+00
      5626  4.100360         6     52370   4.30E-14
      5627  4.119940         7     52377   1.40E-13
      5628  4.298100         5     52382   1.10E-13
      5629  4.302000         1     52383   0.00E+00
      5630  4.320000        27     52410   0.00E+00
      5631  4.368130        28     52438   0.00E+00
      5632  4.394930         2     52440   3.50E-14
      5633  4.401270         4     52444   5.60E-14
      5634  4.447701         1     52445   0.00E+00
      5635  4.458530         3     52448   2.60E-14
      5636  4.509560         6     52454   8.30E-14
      5637  4.539500         3     52457   2.50E-14
      5638  4.554770         8     52465   9.40E-14
      5639  4.608560         5     52470   4.70E-14
      5640  4.610820         5     52475   2.70E-14
      5641  4.620000        38     52513   0.00E+00
      5642  4.658260         2     52515   4.90E-14
      5643  4.673410        40     52555   0.00E+00
      5644  4.683040         3     52558   6.60E-14
      5645  4.692320         6     52564   3.30E-14
      5646  4.700630         2     52566   8.30E-14
      5647  4.728140         2     52568   6.30E-14
      5648  4.730000         1     52569   0.00E+00
      5649  4.737330         5     52574   3.20E-14
      5650  4.784121         3     52577   0.00E+00
      5651  4.802000        48     52625   0.00E+00
      5652  4.812680         3     52628   0.00E+00
      5653  4.820000        50     52678   0.00E+00
      5654  4.847900         3     52681   6.40E-14
      5655  4.866520         9     52690   9.70E-15
      5656  4.878000         4     52694   0.00E+00
      5657  4.881701        54     52748   0.00E+00
      5658  4.887100         1     52749   0.00E+00
      5659  5.023490         6     52755   6.00E-15
      5660  5.026700        57     52812   0.00E+00
      5661  5.033020         3     52815   1.00E-14
      5662  5.038490         1     52816   7.80E-14
      5663  5.055871         2     52818   6.60E-14
      5664  5.122110         1     52819   0.00E+00
      5665  5.131660         5     52824   7.30E-14
      5666  5.149540         2     52826   0.00E+00
      5667  5.184300         1     52827   0.00E+00
      5668  5.186820         2     52829   0.00E+00
      5669  5.194800         5     52834   0.00E+00
      5670  5.219000        67     52901   0.00E+00
      5671  5.227300         1     52902   1.23E-14
      5672  5.232570         6     52908   8.00E-15
      5673  5.235890         9     52917   1.04E-13
      5674  5.249000        71     52988   0.00E+00
      5675  5.255701         2     52990   3.50E-13
      5676  5.256900         2     52992   2.00E-14
      5677  5.283900        74     53066   0.00E+00
      5678  5.296000        75     53141   0.00E+00
      5679  5.302940         4     53145   2.80E-14
      5680  5.307810         3     53148   0.00E+00
      5681  0.000000         0     53148  -1.00E+00
      5682  0.014413         1     53149   9.83E-08
      5683  0.136474         2     53151   8.70E-09
      5684  0.366759         3     53154   1.05E-11
      5685  0.706416         4     53158   4.10E-12
      5686  1.007130         3     53161   1.30E-13
      5687  1.139900         6     53167   0.00E+00
      5688  1.197810         1     53168   2.90E-12
      5689  1.265520         3     53171   8.20E-14
      5690  1.356830         3     53174   1.80E-13
      5691  1.627260         4     53178   5.60E-14
      5692  1.725380         5     53183   3.10E-14
      5693  1.976630         3     53186   0.00E+00
      5694  1.989660         3     53189   1.80E-13
      5695  1.991000        14     53203   0.00E+00
      5696  2.113110         2     53205   0.00E+00
      5697  2.118600         3     53208   4.60E-14
      5698  2.206880         4     53212   1.00E-14
      5699  2.217660         3     53215   0.00E+00
      5700  2.220200         3     53218   3.00E-13
      5701  2.330410         1     53219   0.00E+00
      5702  2.355960         2     53221   6.00E-14
      5703  2.358000        22     53243   0.00E+00
      5704  2.455550         1     53244   1.40E-12
      5705  2.456000        24     53268   0.00E+00
      5706  2.505290         5     53273   7.80E-14
      5707  2.564220         2     53275   0.00E+00
      5708  2.574500         2     53277   1.80E-14
      5709  2.593600         3     53280   3.70E-14
      5710  2.599400         2     53282   0.00E+00
      5711  0.000000         0     53282  -1.00E+00
      5712  0.810766         1     53283   6.54E-12
      5713  1.674730         2     53285   1.60E-12
      5714  2.076520         1     53286   2.80E-13
      5715  2.133900         2     53288   2.20E-12
      5716  2.257950         1     53289   2.50E-12
      5717  2.600400         4     53293   5.50E-13
      5718  2.782140         4     53297   1.80E-13
      5719  2.864720         1     53298   3.10E-12
      5720  2.876340         2     53300   9.50E-14
      5721  2.970000        10     53310   0.00E+00
      5722  3.083690         2     53312   3.10E-14
      5723  3.134000        12     53324   0.00E+00
      5724  3.233260         5     53329   2.20E-13
      5725  3.243970         1     53330   3.10E-14
      5726  3.389000        15     53345   0.00E+00
      5727  3.449700         2     53347   3.60E-13
      5728  3.537970         3     53350   8.00E-15
      5729  3.543000        18     53368   0.00E+00
      5730  3.596900         1     53369   2.00E-13
      5731  3.629600         2     53371   8.00E-15
      5732  3.754200         1     53372   1.30E-14
      5733  3.789490         1     53373   2.60E-14
      5734  3.854000        23     53396   0.00E+00
      5735  3.860900         1     53397   9.00E-14
      5736  3.880100         3     53400   4.00E-15
      5737  3.886400         4     53404   4.80E-13
      5738  3.901620         6     53410   3.10E-14
      5739  4.010800        28     53438   0.00E+00
      5740  4.015010         1     53439   8.00E-15
      5741  4.088490         1     53440   6.00E-14
      5742  4.139240         1     53441   2.80E-15
      5743  4.158000        32     53473   0.00E+00
      5744  4.214640         2     53475   4.50E-13
      5745  4.230000        34     53509   0.00E+00
      5746  4.237000        35     53544   0.00E+00
      5747  4.297800         2     53546   2.80E-15
      5748  4.312920         7     53553   1.10E-14
      5749  4.322500         3     53556   0.00E+00
      5750  4.340000        39     53595   0.00E+00
      5751  4.348000        40     53635   0.00E+00
      5752  4.350000        41     53676   0.00E+00
      5753  4.352700        42     53718   0.00E+00
      5754  4.398000        43     53761   0.00E+00
      5755  4.438000        44     53805   0.00E+00
      5756  4.440000        45     53850   0.00E+00
      5757  4.444300         2     53852   6.00E-15
      5758  4.450000        47     53899   0.00E+00
      5759  4.468000        48     53947   0.00E+00
      5760  4.493100         2     53949   0.00E+00
      5761  4.514000        50     53999   0.00E+00
      5762  4.530150         3     54002   0.00E+00
      5763  4.550370         5     54007   2.10E-14
      5764  4.590000         2     54009   0.00E+00
      5765  4.610000        54     54063   0.00E+00
      5766  4.620000        55     54118   0.00E+00
      5767  4.661000        56     54174   0.00E+00
      5768  4.669380         4     54178   3.80E-13
      5769  4.711000        58     54236   0.00E+00
      5770  4.720000        59     54295   0.00E+00
      5771  0.000000         0     54295   3.84E+06
      5772  0.287021         1     54296   0.00E+00
      5773  0.472740         1     54297   0.00E+00
      5774  0.570860         1     54298   0.00E+00
      5775  0.613040         1     54299   0.00E+00
      5776  0.642800         1     54300   0.00E+00
      5777  0.726410         2     54302   0.00E+00
      5778  1.023140         3     54305   0.00E+00
      5779  1.077790         1     54306   0.00E+00
      5780  1.162080         4     54310   0.00E+00
      5781  1.211330         1     54311   0.00E+00
      5782  1.517230         1     54312   1.45E-10
      5783  1.569900         1     54313   0.00E+00
      5784  1.648000        13     54326   0.00E+00
      5785  1.749780         2     54328   0.00E+00
      5786  1.918900         4     54332   0.00E+00
      5787  1.961960         3     54335   0.00E+00
      5788  2.161900         1     54336   0.00E+00
      5789  2.277900         2     54338   0.00E+00
      5790  2.312240         1     54339   4.70E-12
      5791  2.322400         1     54340   0.00E+00
      5792  2.348200         1     54341   0.00E+00
      5793  2.349000         1     54342   0.00E+00
      5794  2.390000        23     54365   0.00E+00
      5795  2.447270         4     54369   0.00E+00
      5796  2.493800         1     54370   0.00E+00
      5797  2.569900         1     54371   0.00E+00
      5798  0.000000         0     54371   4.73E+13
      5799  0.823630         1     54372   8.00E-12
      5800  1.973800         1     54373   0.00E+00
      5801  2.114520         1     54374   8.30E-13
      5802  2.299400         2     54376   0.00E+00
      5803  2.358000         5     54381   0.00E+00
      5804  2.672700         1     54382   0.00E+00
      5805  2.755700         1     54383   0.00E+00
      5806  2.792400         3     54386   0.00E+00
      5807  3.038700         1     54387   0.00E+00
      5808  3.072000         2     54389   0.00E+00
      5809  3.293000        11     54400   0.00E+00
      5810  3.307700         2     54402   0.00E+00
      5811  3.502000        13     54415   0.00E+00
      5812  3.516100         1     54416   4.90E-11
      5813  3.519900         1     54417   0.00E+00
      5814  3.520000        16     54433   0.00E+00
      5815  3.562000        17     54450   0.00E+00
      5816  3.581900         1     54451   0.00E+00
      5817  3.635000        19     54470   0.00E+00
      5818  3.647700         1     54471   0.00E+00
      5819  3.698000        21     54492   0.00E+00
      5820  3.713700         1     54493   0.00E+00
      5821  3.867000        23     54516   0.00E+00
      5822  3.874700         2     54518   0.00E+00
      5823  3.929700         1     54519   0.00E+00
      5824  3.954400         1     54520   4.00E-13
      5825  3.959000         3     54523   0.00E+00
      5826  0.000000         0     54523   6.80E+01
      5827  0.877310         1     54524   5.30E-12
      5828  2.016980         2     54526   0.00E+00
      5829  2.176470         1     54527   0.00E+00
      5830  2.691620         3     54530   0.00E+00
      5831  2.849720         1     54531   0.00E+00
      5832  3.008900         1     54532   0.00E+00
      5833  3.015700         1     54533   0.00E+00
      5834  3.310000         1     54534   0.00E+00
      5835  3.360300         1     54535   0.00E+00
      5836  3.387840         1     54536   0.00E+00
      5837  3.604870         2     54538   0.00E+00
      5838  3.629400         1     54539   0.00E+00
      5839  3.633480         4     54543   0.00E+00
      5840  3.661700         1     54544   0.00E+00
      5841  3.713700         1     54545   0.00E+00
      5842  0.000000         0     54545   1.93E-01
      5843  0.197000         1     54546   8.88E+01
      5844  0.936900         1     54547   0.00E+00
      5845  1.445660         2     54549   0.00E+00
      5846  1.590000         4     54553   0.00E+00
      5847  1.614090         1     54554   0.00E+00
      5848  1.821490         2     54556   0.00E+00
      5849  1.887000         1     54557   0.00E+00
      5850  2.010000         8     54565   0.00E+00
      5851  2.070000         9     54574   0.00E+00
      5852  2.082800         2     54576   0.00E+00
      5853  2.149300         1     54577   0.00E+00
      5854  2.173660         3     54580   0.00E+00
      5855  2.277500         1     54581   0.00E+00
      5856  2.289290         1     54582   0.00E+00
      5857  2.350000        15     54597   0.00E+00
      5858  2.390000        16     54613   0.00E+00
      5859  2.645000        17     54630   0.00E+00
      5860  2.651970         2     54632   0.00E+00
      5861  2.657200         2     54634   0.00E+00
      5862  2.839000        20     54654   0.00E+00
      5863  2.851300         2     54656   0.00E+00
      5864  2.900000        22     54678   0.00E+00
      5865  2.911600         2     54680   0.00E+00
      5866  2.913800         1     54681   0.00E+00
      5867  2.919200         1     54682   0.00E+00
      5868  3.045000        26     54708   0.00E+00
      5869  3.085000        27     54735   0.00E+00
      5870  3.094700         2     54737   0.00E+00
      5871  3.109200         2     54739   0.00E+00
      5872  3.128000        30     54769   0.00E+00
      5873  3.142600         3     54772   0.00E+00
      5874  3.150000        32     54804   0.00E+00
      5875  3.155600         3     54807   0.00E+00
      5876  3.166500         1     54808   0.00E+00
      5877  3.171100         1     54809   0.00E+00
      5878  3.200000        36     54845   0.00E+00
      5879  3.265300         2     54847   0.00E+00
      5880  3.290000        38     54885   0.00E+00
      5881  3.306800         1     54886   0.00E+00
      5882  3.325800         1     54887   0.00E+00
      5883  3.346000         1     54888   0.00E+00
      5884  3.370000        42     54930   0.00E+00
      5885  3.399300         2     54932   0.00E+00
      5886  3.504000         1     54933   0.00E+00
      5887  0.000000         0     54933   6.31E+04
      5888  2.165890         1     54934   9.80E-14
      5889  2.565850         1     54935   3.90E-13
      5890  2.659480         1     54936   2.10E-14
      5891  2.918580         1     54937   4.70E-14
      5892  2.922250         1     54938   4.90E-14
      5893  2.939100         2     54940   1.20E-13
      5894  2.960100         2     54942   0.00E+00
      5895  2.973470         1     54943   0.00E+00
      5896  2.976340         1     54944   4.90E-14
      5897  2.990000        10     54954   0.00E+00
      5898  3.303110         2     54956   5.20E-14
      5899  3.323230         3     54959   4.40E-14
      5900  3.335000         1     54960   0.00E+00
      5901  3.552900         1     54961   0.00E+00
      5902  3.562980         4     54965   3.00E-14
      5903  3.643010         5     54970   2.40E-13
      5904  3.650000        17     54987   0.00E+00
      5905  3.682000        18     55005   0.00E+00
      5906  3.704000        19     55024   0.00E+00
      5907  3.725010         3     55027   4.00E-14
      5908  3.736540         1     55028   0.00E+00
      5909  3.774610         1     55029   0.00E+00
      5910  3.859280         3     55032   7.10E-14
      5911  3.866000        24     55056   0.00E+00
      5912  3.870900         2     55058   0.00E+00
      5913  3.933000         2     55060   0.00E+00
      5914  3.942090         3     55063   1.20E-13
      5915  3.980000        28     55091   0.00E+00
      5916  0.000000         0     55091   6.67E+06
      5917  0.158380         1     55092   1.00E-10
      5918  0.576500         1     55093   2.80E-13
      5919  0.829610         3     55096   1.70E-12
      5920  0.970230         2     55098   1.20E-13
      5921  1.009130         3     55101   3.80E-13
      5922  1.114510         3     55104   1.90E-13
      5923  1.450680         1     55105   1.58E-09
      5924  1.585000         8     55113   0.00E+00
      5925  1.720180         3     55116   3.40E-13
      5926  1.930360         3     55119   3.30E-14
      5927  2.060000         3     55122   2.40E-14
      5928  2.224870         3     55125   0.00E+00
      5929  2.282630         1     55126   1.25E-12
      5930  2.290100         3     55129   0.00E+00
      5931  2.306130         3     55132   0.00E+00
      5932  2.357400         2     55134   0.00E+00
      5933  2.371830         2     55136   4.20E-14
      5934  2.456000        18     55154   0.00E+00
      5935  2.469600         1     55155   1.60E-14
      5936  2.609500         1     55156   0.00E+00
      5937  2.635640         1     55157   1.40E-14
      5938  2.647200         1     55158   0.00E+00
      5939  2.665100         1     55159   0.00E+00
      5940  2.729890         5     55164   6.90E-14
      5941  2.770000        25     55189   0.00E+00
      5942  2.789000        26     55215   0.00E+00
      5943  2.926000        27     55242   0.00E+00
      5944  2.969000        28     55270   0.00E+00
      5945  3.048000        29     55299   0.00E+00
      5946  3.060000        30     55329   0.00E+00
      5947  3.075910         3     55332   2.20E-14
      5948  0.000000         0     55332   2.35E+07
      5949  1.223980         1     55333   5.40E-14
      5950  1.377660         1     55334   1.90E-11
      5951  1.504830         1     55335   2.10E-10
      5952  1.689600         2     55337   2.40E-13
      5953  1.757610         3     55340   2.70E-13
      5954  1.897400         2     55342   1.10E-13
      5955  1.919500         4     55346   2.20E-14
      5956  2.133000         8     55354   0.00E+00
      5957  2.133060         3     55357   3.40E-13
      5958  2.311400         3     55360   2.10E-13
      5959  2.479000        11     55371   0.00E+00
      5960  2.486100         4     55375   5.90E-14
      5961  2.514000        13     55388   0.00E+00
      5962  2.524100         1     55389   2.60E-13
      5963  2.559800         3     55392   4.50E-13
      5964  2.611200         1     55393   8.50E-14
      5965  2.614500        17     55410   0.00E+00
      5966  2.723000         1     55411   0.00E+00
      5967  2.730980         1     55412   9.10E-14
      5968  2.743500         1     55413   4.70E-14
      5969  2.804290         3     55416   3.70E-14
      5970  2.879200         3     55419   1.11E-13
      5971  2.980900         3     55422   0.00E+00
      5972  2.982050        24     55446   0.00E+00
      5973  3.108160         4     55450   5.40E-14
      5974  3.121400         2     55452   0.00E+00
      5975  3.164900         2     55454   0.00E+00
      5976  3.177390         2     55456   1.52E-13
      5977  3.184200         2     55458   0.00E+00
      5978  3.246300         1     55459   0.00E+00
      5979  3.262700         2     55461   0.00E+00
      5980  3.272200        32     55493   0.00E+00
      5981  3.296000        33     55526   0.00E+00
      5982  3.343000        34     55560   0.00E+00
      5983  3.356700         2     55562   0.00E+00
      5984  3.365000        36     55598   0.00E+00
      5985  3.393700        37     55635   0.00E+00
      5986  3.431000        38     55673   0.00E+00
      5987  3.460600         3     55676   0.00E+00
      5988  3.468600         2     55678   0.00E+00
      5989  3.522100         1     55679   0.00E+00
      5990  3.540400         1     55680   0.00E+00
      5991  3.553900         2     55682   0.00E+00
      5992  3.622300        44     55726   0.00E+00
      5993  3.665000        45     55771   0.00E+00
      5994  3.671600         2     55773   0.00E+00
      5995  3.681300        47     55820   0.00E+00
      5996  3.701100         1     55821   0.00E+00
